,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,PRODUCT_ID,CAT,TXN,CP,DELIVERY_SCORE,SALES_CHANNEL
3031,1036,2019-11-25,DELIVERED,,0,0,5,0,0,44100,0,Marketing
3032,1101,2019-11-16,DELIVERED,,0,0,3,0,0,11560,0,Operaciones
3033,1115,2019-11-23,DELIVERED,,0,0,10,0,0,53100,0,Servicio al cliente
3034,1204,2019-11-19,DELIVERED,,0,0,4,0,0,44100,0,Servicio al cliente
3035,1246,2019-11-16,DELIVERED,,0,0,5,0,0,11560,0,Operaciones
3036,1251,2019-11-15,DELIVERED,,0,0,9,0,0,53100,0,Operaciones
3037,1267,2019-12-25,DELIVERED,,0,0,3,0,0,64000,0,Marketing
3038,1454,2020-01-05,DELIVERED,,0,0,7,0,0,53100,0,Operaciones
3039,1734,2019-11-19,DELIVERED,,0,0,1,0,0,53100,0,Servicio al cliente
3040,1748,2019-11-24,DELIVERED,,0,0,7,0,0,44100,0,Servicio al cliente
3041,1776,2019-11-18,DELIVERED,,0,0,7,0,0,44100,0,Marketing
3042,1862,2019-11-21,DELIVERED,,0,0,2,0,0,64000,0,Marketing
3043,1890,2019-12-02,DELIVERED,,0,0,2,0,0,53100,0,Operaciones
3044,1982,2019-12-14,DELIVERED,,0,0,10,0,0,11560,0,Marketing
3045,2003,2019-11-16,DELIVERED,,0,0,5,0,0,44620,0,Operaciones
3046,2012,2019-11-16,DELIVERED,,0,0,4,0,0,53100,0,Servicio al cliente
3047,2040,2019-11-19,DELIVERED,,0,0,7,0,0,44100,0,Operaciones
3048,2098,2019-11-22,DELIVERED,,0,0,2,0,0,44100,0,Marketing
3049,2211,2019-11-13,DELIVERED,,0,0,1,0,0,44100,0,Marketing
3050,2270,2019-11-18,DELIVERED,,0,0,10,0,0,11560,0,Marketing
3051,2274,2019-11-13,DELIVERED,,0,0,2,0,0,11560,0,Operaciones
3052,2284,2019-11-25,DELIVERED,,0,0,7,0,0,44100,0,Servicio al cliente
3053,2355,2019-11-20,DELIVERED,,0,0,8,0,0,44100,0,Servicio al cliente
3054,2370,2019-11-19,DELIVERED,,0,0,3,0,0,44100,0,Servicio al cliente
3055,2472,2019-11-20,DELIVERED,,0,0,8,0,0,64000,0,Marketing
3056,2542,2019-12-01,DELIVERED,,0,0,7,0,0,44620,0,Operaciones
3057,2640,2019-11-21,DELIVERED,,0,0,3,0,0,53100,0,Marketing
3058,2707,2019-11-20,DELIVERED,,0,0,5,0,0,11560,0,Operaciones
3059,2708,2019-11-26,DELIVERED,,0,0,3,0,0,44100,0,Servicio al cliente
3060,2715,2019-11-22,DELIVERED,,0,0,8,0,0,53100,0,Servicio al cliente
3061,2725,2019-12-07,DELIVERED,,0,0,1,0,0,11560,0,Operaciones
3062,2734,2019-12-18,DELIVERED,,0,0,3,0,0,64000,0,Servicio al cliente
3063,2754,2020-01-26,DELIVERED,,0,0,10,0,0,64000,0,Marketing
3064,2825,2019-11-29,DELIVERED,,0,0,3,0,0,53100,0,Operaciones
3065,2852,2020-01-20,DELIVERED,,0,0,6,0,0,64000,0,Servicio al cliente
3066,2984,2019-11-15,DELIVERED,,0,0,7,0,0,53100,0,Operaciones
3067,3025,2019-11-14,DELIVERED,,0,0,4,0,0,53100,0,Marketing
3068,3045,2019-11-17,DELIVERED,,0,0,1,0,0,44100,0,Marketing
3069,3309,2020-01-08,DELIVERED,,0,0,7,0,0,11560,0,Servicio al cliente
3070,3316,2019-11-24,DELIVERED,,0,0,1,0,0,53100,0,Marketing
3071,3436,2019-11-18,DELIVERED,,0,0,2,0,0,53100,0,Operaciones
3072,3513,2019-11-18,DELIVERED,,0,0,3,0,0,11560,0,Servicio al cliente
3073,3515,2019-11-24,DELIVERED,,0,0,4,0,0,44100,0,Operaciones
3074,3546,2019-11-24,DELIVERED,,0,0,7,0,0,44100,0,Operaciones
3075,3702,2019-11-20,DELIVERED,,0,0,2,0,0,44100,0,Servicio al cliente
3076,3725,2019-11-16,DELIVERED,,0,0,10,0,0,44100,0,Servicio al cliente
3077,3790,2020-01-21,DELIVERED,,0,0,3,0,0,44100,0,Marketing
3078,3845,2019-11-16,DELIVERED,,0,0,3,0,0,44100,0,Operaciones
3079,3885,2019-11-27,DELIVERED,,0,0,9,0,0,11560,0,Servicio al cliente
3080,3921,2020-02-07,DELIVERED,,0,0,6,0,0,44620,0,Marketing
3081,4011,2019-11-20,DELIVERED,,0,0,5,0,0,44100,0,Marketing
3082,4087,2019-11-23,DELIVERED,,0,0,4,0,0,11560,0,Operaciones
3083,4170,2019-11-16,DELIVERED,,0,0,1,0,0,44100,0,Marketing
3084,4210,2019-11-14,DELIVERED,,0,0,7,0,0,53100,0,Operaciones
3085,4263,2019-11-15,DELIVERED,,0,0,3,0,0,44100,0,Marketing
3086,4276,2019-11-18,DELIVERED,,0,0,10,0,0,44620,0,Marketing
3087,4411,2020-01-28,DELIVERED,,0,0,2,0,0,44100,0,Marketing
3088,4429,2019-11-21,DELIVERED,,0,0,6,0,0,44100,0,Marketing
3089,4643,2019-11-19,DELIVERED,,0,0,5,0,0,11560,0,Operaciones
3090,4662,2019-11-21,DELIVERED,,0,0,8,0,0,64000,0,Marketing
3091,4664,2019-11-17,DELIVERED,,0,0,9,0,0,64000,0,Servicio al cliente
3092,4748,2019-11-22,DELIVERED,,0,0,8,0,0,11560,0,Marketing
3093,4866,2019-11-24,DELIVERED,,0,0,5,0,0,11560,0,Servicio al cliente
3094,4950,2019-11-23,DELIVERED,,0,0,7,0,0,11560,0,Servicio al cliente
3095,14,2020-01-10,DELIVERED,,0,0,10,0,0,11560,4,Operaciones
3096,28,2019-12-09,DELIVERED,,0,0,9,0,0,11560,4,Operaciones
3097,69,2019-12-06,DELIVERED,,0,0,1,0,0,44100,4,Operaciones
3098,178,2019-11-24,DELIVERED,,0,0,7,0,0,11560,4,Marketing
3099,216,2019-12-05,DELIVERED,,0,0,10,0,0,44100,4,Servicio al cliente
3100,249,2019-11-22,DELIVERED,,0,0,9,0,0,44100,4,Servicio al cliente
3101,269,2019-11-16,DELIVERED,,0,0,2,0,0,44100,4,Marketing
3102,411,2019-11-19,DELIVERED,,0,0,7,0,0,44100,4,Operaciones
3103,635,2019-11-20,DELIVERED,,0,0,8,0,0,44100,4,Operaciones
3104,771,2019-11-25,DELIVERED,,0,0,4,0,0,44100,4,Operaciones
3105,918,2019-12-09,DELIVERED,,0,0,1,0,0,11560,4,Operaciones
3106,968,2019-12-13,DELIVERED,,0,0,10,0,0,53100,4,Marketing
3107,969,2019-11-15,DELIVERED,,0,0,8,0,0,44620,4,Servicio al cliente
3108,979,2019-11-20,DELIVERED,,0,0,2,0,0,53100,4,Marketing
3109,1040,2019-11-25,DELIVERED,,0,0,2,0,0,11560,4,Marketing
3110,1105,2019-11-15,DELIVERED,,0,0,8,0,0,64000,4,Marketing
3111,1109,2019-12-02,DELIVERED,,0,0,9,0,0,53100,4,Operaciones
3112,1248,2019-11-18,DELIVERED,,0,0,6,0,0,44100,4,Marketing
3113,1273,2019-11-20,DELIVERED,,0,0,7,0,0,53100,4,Operaciones
3114,1301,2019-11-29,DELIVERED,,0,0,2,0,0,53100,4,Servicio al cliente
3115,1420,2019-11-15,DELIVERED,,0,0,10,0,0,53100,4,Marketing
3116,1439,2019-12-21,DELIVERED,,0,0,7,0,0,11560,4,Operaciones
3117,1460,2019-11-20,DELIVERED,,0,0,9,0,0,11560,4,Marketing
3118,1548,2019-11-16,DELIVERED,,0,0,5,0,0,44620,4,Servicio al cliente
3119,1562,2019-11-16,DELIVERED,,0,0,10,0,0,44100,4,Servicio al cliente
3120,1614,2019-11-16,DELIVERED,,0,0,2,0,0,44620,4,Operaciones
3121,1682,2019-11-23,DELIVERED,,0,0,1,0,0,44100,4,Servicio al cliente
3122,1730,2019-12-10,DELIVERED,,0,0,7,0,0,11560,4,Servicio al cliente
3123,1765,2019-11-25,DELIVERED,,0,0,10,0,0,53100,4,Operaciones
3124,1771,2019-11-20,DELIVERED,,0,0,2,0,0,53100,4,Marketing
3125,1827,2019-12-03,DELIVERED,,0,0,6,0,0,11560,4,Operaciones
3126,2061,2019-11-23,DELIVERED,,0,0,4,0,0,44620,4,Servicio al cliente
3127,2083,2020-01-01,DELIVERED,,0,0,6,0,0,44100,4,Operaciones
3128,2172,2019-11-15,DELIVERED,,0,0,1,0,0,53100,4,Servicio al cliente
3129,2266,2019-11-22,DELIVERED,,0,0,4,0,0,11560,4,Operaciones
3130,2343,2019-11-30,DELIVERED,,0,0,10,0,0,11560,4,Servicio al cliente
3131,2439,2019-11-23,DELIVERED,,0,0,7,0,0,64000,4,Servicio al cliente
3132,2485,2019-12-20,DELIVERED,,0,0,5,0,0,53100,4,Marketing
3133,2503,2020-03-17,DELIVERED,,0,0,9,0,0,53100,4,Marketing
3134,2504,2019-11-22,DELIVERED,,0,0,6,0,0,11560,4,Operaciones
3135,2547,2019-11-14,DELIVERED,,0,0,4,0,0,44620,4,Marketing
3136,2587,2019-12-28,DELIVERED,,0,0,6,0,0,53100,4,Operaciones
3137,2649,2019-11-17,DELIVERED,,0,0,5,0,0,53100,4,Servicio al cliente
3138,2663,2019-11-16,DELIVERED,,0,0,3,0,0,44100,4,Marketing
3139,2785,2019-11-21,DELIVERED,,0,0,5,0,0,44100,4,Operaciones
3140,2806,2019-11-15,DELIVERED,,0,0,1,0,0,53100,4,Servicio al cliente
3141,2833,2020-03-02,DELIVERED,,0,0,2,0,0,53100,4,Servicio al cliente
3142,2838,2019-11-19,DELIVERED,,0,0,9,0,0,44100,4,Marketing
3143,3000,2019-12-05,DELIVERED,,0,0,5,0,0,44620,4,Servicio al cliente
3144,3006,2019-11-14,DELIVERED,,0,0,8,0,0,11560,4,Servicio al cliente
3145,3019,2019-12-05,DELIVERED,,0,0,2,0,0,11560,4,Marketing
3146,3143,2019-11-22,DELIVERED,,0,0,1,0,0,11560,4,Servicio al cliente
3147,3193,2019-12-20,DELIVERED,,0,0,3,0,0,44100,4,Operaciones
3148,3217,2019-11-21,DELIVERED,,0,0,2,0,0,44100,4,Operaciones
3149,3294,2019-12-14,DELIVERED,,0,0,3,0,0,64000,4,Servicio al cliente
3150,3385,2019-11-23,DELIVERED,,0,0,9,0,0,53100,4,Operaciones
3151,3510,2019-11-24,DELIVERED,,0,0,2,0,0,53100,4,Servicio al cliente
3152,3562,2019-12-13,DELIVERED,,0,0,9,0,0,44100,4,Servicio al cliente
3153,3704,2019-11-24,DELIVERED,,0,0,5,0,0,44100,4,Operaciones
3154,3739,2019-11-15,DELIVERED,,0,0,10,0,0,44100,4,Operaciones
3155,3880,2019-12-08,DELIVERED,,0,0,8,0,0,53100,4,Operaciones
3156,3962,2019-11-14,DELIVERED,,0,0,3,0,0,53100,4,Operaciones
3157,3967,2019-11-19,DELIVERED,,0,0,5,0,0,44100,4,Operaciones
3158,4005,2019-11-23,DELIVERED,,0,0,9,0,0,44620,4,Marketing
3159,4025,2019-11-17,DELIVERED,,0,0,2,0,0,44100,4,Marketing
3160,4119,2019-11-17,DELIVERED,,0,0,4,0,0,53100,4,Marketing
3161,4220,2019-11-28,DELIVERED,,0,0,9,0,0,44100,4,Marketing
3162,4250,2019-11-16,DELIVERED,,0,0,2,0,0,64000,4,Servicio al cliente
3163,4322,2019-11-24,DELIVERED,,0,0,8,0,0,53100,4,Servicio al cliente
3164,4340,2019-11-23,DELIVERED,,0,0,4,0,0,44100,4,Servicio al cliente
3165,4352,2019-11-24,DELIVERED,,0,0,2,0,0,11560,4,Servicio al cliente
3166,4444,2019-11-19,DELIVERED,,0,0,6,0,0,53100,4,Marketing
3167,4450,2019-11-24,DELIVERED,,0,0,1,0,0,44620,4,Operaciones
3168,4665,2019-12-07,DELIVERED,,0,0,5,0,0,44100,4,Servicio al cliente
3169,4751,2019-11-16,DELIVERED,,0,0,10,0,0,53100,4,Marketing
3170,4809,2019-11-16,DELIVERED,,0,0,7,0,0,44620,4,Servicio al cliente
3171,4819,2019-11-24,DELIVERED,,0,0,2,0,0,44100,4,Operaciones
3172,4836,2019-11-16,DELIVERED,,0,0,5,0,0,44100,4,Marketing
3173,4897,2019-11-12,DELIVERED,,0,0,5,0,0,44100,4,Servicio al cliente
3174,4941,2019-11-18,DELIVERED,,0,0,2,0,0,53100,4,Servicio al cliente
3175,163,2019-11-22,DELIVERED,,0,0,5,0,0,53100,5,Operaciones
3176,451,2019-11-30,DELIVERED,,0,0,3,0,0,53100,5,Servicio al cliente
3177,761,2019-11-30,DELIVERED,,0,0,2,0,0,44100,5,Servicio al cliente
3178,826,2019-11-19,DELIVERED,,0,0,7,0,0,44620,5,Operaciones
3179,958,2019-12-24,DELIVERED,,0,0,5,0,0,53100,5,Operaciones
3180,1113,2019-11-18,DELIVERED,,0,0,1,0,0,64000,5,Operaciones
3181,1199,2019-11-18,DELIVERED,,0,0,8,0,0,11560,5,Operaciones
3182,1530,2019-12-03,DELIVERED,,0,0,4,0,0,11560,5,Operaciones
3183,2099,2019-12-02,DELIVERED,,0,0,4,0,0,11560,5,Servicio al cliente
3184,2766,2019-11-20,DELIVERED,,0,0,7,0,0,53100,5,Operaciones
3185,2872,2019-11-21,DELIVERED,,0,0,8,0,0,44100,5,Marketing
3186,4314,2019-11-16,DELIVERED,,0,0,2,0,0,53100,5,Servicio al cliente
3187,5,2019-12-30,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
3188,14,2019-12-31,RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Operaciones
3189,16,2019-11-26,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Marketing
3190,37,2019-12-15,RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Operaciones
3191,44,2019-11-28,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Operaciones
3192,45,2019-11-17,RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Operaciones
3193,47,2019-11-21,RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Servicio al cliente
3194,60,2020-05-26,RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Servicio al cliente
3195,65,2019-12-19,RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
3196,69,2019-11-19,RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Operaciones
3197,76,2019-12-24,RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
3198,86,2019-12-09,RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
3199,94,2020-01-30,RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
3200,105,2019-12-05,RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
3201,115,2019-11-23,RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Operaciones
3202,118,2019-11-19,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Marketing
3203,119,2019-11-25,RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Operaciones
3204,128,2019-11-17,RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Operaciones
3205,129,2019-11-17,RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Operaciones
3206,130,2019-11-17,RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
3207,132,2020-01-10,RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Operaciones
3208,136,2019-11-18,RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Operaciones
3209,140,2019-11-25,RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Operaciones
3210,154,2019-12-18,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
3211,155,2019-11-25,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
3212,168,2019-11-22,RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
3213,173,2019-11-26,RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
3214,176,2020-09-23,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Marketing
3215,178,2019-11-18,RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
3216,182,2019-11-17,RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
3217,183,2019-11-19,RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Marketing
3218,197,2019-11-24,RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Marketing
3219,213,2019-12-17,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
3220,216,2019-11-26,RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
3221,219,2019-11-19,RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Operaciones
3222,222,2019-11-18,RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
3223,226,2019-11-26,RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Operaciones
3224,231,2019-11-23,RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Operaciones
3225,232,2019-12-02,RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Operaciones
3226,238,2019-11-24,RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Operaciones
3227,242,2019-11-27,RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Operaciones
3228,246,2019-11-23,RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
3229,250,2019-11-17,RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Operaciones
3230,263,2019-12-01,RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Marketing
3231,272,2019-12-31,RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
3232,280,2019-11-23,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Marketing
3233,282,2019-11-20,RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Operaciones
3234,288,2020-02-01,RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
3235,297,2020-01-23,RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Marketing
3236,301,2019-11-20,RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Operaciones
3237,323,2019-11-17,RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Operaciones
3238,341,2019-12-09,RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
3239,347,2019-11-20,RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Servicio al cliente
3240,351,2019-11-29,RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Marketing
3241,354,2019-12-14,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Operaciones
3242,369,2019-11-26,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
3243,370,2019-12-23,RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Operaciones
3244,375,2020-06-06,RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Servicio al cliente
3245,376,2019-11-19,RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
3246,377,2019-12-23,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
3247,385,2019-11-17,RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Operaciones
3248,386,2019-12-09,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Operaciones
3249,387,2019-12-08,RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Operaciones
3250,397,2019-11-20,RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Operaciones
3251,398,2019-11-28,RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Operaciones
3252,406,2019-12-21,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Operaciones
3253,407,2019-11-17,RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
3254,408,2019-11-24,RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
3255,419,2019-11-19,RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Operaciones
3256,427,2019-12-02,RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Marketing
3257,434,2019-11-29,RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Operaciones
3258,453,2019-11-28,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
3259,462,2019-11-17,RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Operaciones
3260,476,2019-11-23,RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Marketing
3261,499,2020-03-12,RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Operaciones
3262,500,2019-12-03,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
3263,502,2020-01-23,RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Operaciones
3264,520,2019-11-18,RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Marketing
3265,533,2019-12-29,RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Servicio al cliente
3266,548,2019-12-19,RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
3267,551,2019-11-26,RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Marketing
3268,553,2019-11-17,RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
3269,554,2019-12-05,RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
3270,560,2020-01-14,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Operaciones
3271,561,2019-11-17,RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Operaciones
3272,565,2019-11-23,RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
3273,566,2019-12-14,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
3274,569,2021-04-30,RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
3275,576,2019-11-19,RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Operaciones
3276,591,2019-11-30,RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
3277,608,2019-11-27,RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Operaciones
3278,613,2019-11-30,RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Marketing
3279,621,2019-11-30,RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Marketing
3280,631,2019-11-18,RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
3281,644,2020-04-24,RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Operaciones
3282,646,2020-01-06,RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Operaciones
3283,652,2021-07-18,RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Marketing
3284,677,2019-12-02,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
3285,679,2019-12-06,RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
3286,687,2019-11-25,RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Operaciones
3287,689,2019-12-22,RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Marketing
3288,691,2019-11-22,RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
3289,696,2019-11-20,RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Marketing
3290,704,2019-12-19,RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Servicio al cliente
3291,713,2019-11-24,RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Servicio al cliente
3292,720,2019-12-18,RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Marketing
3293,722,2019-12-03,RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Marketing
3294,736,2020-04-08,RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Operaciones
3295,737,2019-11-26,RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Servicio al cliente
3296,742,2019-12-17,RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Servicio al cliente
3297,745,2019-11-19,RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
3298,757,2020-03-01,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
3299,759,2020-05-14,RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
3300,761,2019-11-21,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
3301,763,2019-11-18,RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
3302,765,2019-11-19,RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Operaciones
3303,766,2019-11-17,RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
3304,768,2019-11-24,RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
3305,778,2019-11-19,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
3306,779,2019-11-29,RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
3307,781,2019-11-23,RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Operaciones
3308,785,2019-11-21,RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
3309,787,2019-11-18,RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Servicio al cliente
3310,836,2019-12-09,RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
3311,838,2019-12-26,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
3312,841,2019-11-19,RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
3313,853,2019-11-29,RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
3314,869,2019-12-24,RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Operaciones
3315,877,2019-11-17,RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
3316,890,2019-11-20,RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Servicio al cliente
3317,927,2019-12-10,RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
3318,933,2020-01-07,RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
3319,938,2019-11-26,RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Operaciones
3320,939,2019-11-24,RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
3321,946,2019-11-18,RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Servicio al cliente
3322,948,2019-12-15,RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Marketing
3323,951,2019-11-29,RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Operaciones
3324,958,2019-12-16,RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Operaciones
3325,960,2019-12-14,RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
3326,961,2019-11-23,RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
3327,962,2019-11-24,RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
3328,963,2019-11-19,RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
3329,968,2019-12-06,RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Marketing
3330,984,2020-01-01,RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
3331,995,2020-06-11,RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Operaciones
3332,1001,2019-11-18,RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Servicio al cliente
3333,1002,2019-11-19,RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Operaciones
3334,1003,2019-11-25,RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Operaciones
3335,1018,2019-11-20,RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Operaciones
3336,1026,2019-11-30,RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Servicio al cliente
3337,1029,2020-01-24,RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
